date,observed,lower,median,upper
1904-11-01,13.3,12.651287901316206,13.240778857607603,13.818970996463348
1904-12-01,11.8,9.733028067372222,10.290961091620003,10.902254911018137
1905-01-01,9.9,8.80242020095445,9.38353130687236,9.917385489413794
1905-02-01,9.6,10.083510819470906,10.62297343054012,11.162527297294728
1905-03-01,15.6,14.487610145294306,15.107897895865628,15.705451065815268
1905-04-01,21.5,18.78866423372546,19.30370690474046,19.91232190839934
1905-05-01,25.2,23.50526597756306,24.105751393272385,24.827499211116002
1905-06-01,28.3,25.815068722655564,26.392352819876407,26.969919256828977
1905-07-01,28.5,27.273386336886023,27.925121488105574,28.522217926632113
1905-08-01,26.4,26.49382518828757,27.08386368353473,27.735798008387267
1905-09-01,24.0,23.310847329460007,23.890913948701876,24.57034196239861
1905-10-01,12.5,18.220339349238852,18.831674168320824,19.419770012077507
1905-11-01,13.2,12.60415723572155,13.186037476355105,13.77516637610107
1905-12-01,12.2,9.658584976722993,10.266524823176297,10.854200097034447
1906-01-01,11.6,8.756048865708866,9.354736055926567,9.858024414578688
1906-02-01,10.0,10.031272269460947,10.591263629114232,11.143857011851914
1906-03-01,16.5,14.421163180943832,15.076200863338055,15.698190907117825
1906-04-01,20.6,18.744041652239407,19.269611831172227,19.865000605261685
1906-05-01,24.2,23.48601087880715,24.07831160982387,24.74579433713089
1906-06-01,25.9,25.845605883582873,26.353813988126632,26.971860184324743
1906-07-01,29.3,27.24295597695997,27.91977284269478,28.510586271832747
1906-08-01,29.5,26.494290180920952,27.071832864890077,27.65980640760583
1906-09-01,30.8,23.29318322965018,23.869684475448736,24.49219927197154
1906-10-01,23.2,18.21244058931282,18.80595428407532,19.41333263875213
1906-11-01,13.3,12.6103587372284,13.200052612985928,13.746231707561694
1906-12-01,11.0,9.635917865043005,10.227141608007136,10.861565496057251
1907-01-01,9.2,8.707131606175261,9.32169626724721,9.88540611953659
1907-02-01,8.5,9.984352957056824,10.57457604362422,11.102171742119605
1907-03-01,19.4,14.413593827663943,15.037882161008621,15.631751816788894
1907-04-01,18.4,18.641111143276444,19.24761231592518,19.837187705828963
1907-05-01,27.5,23.4767182642964,24.051747510330422,24.705014407496073
1907-06-01,25.0,25.764173729530157,26.311125209380855,26.972288966350042
1907-07-01,24.3,27.19815833315549,27.875993577263987,28.491506660790186
1907-08-01,26.9,26.418377220204885,27.018453095830736,27.680636514128096
1907-09-01,25.5,23.201604342842217,23.818109938446362,24.470738510916412
1907-10-01,19.9,18.186671321443512,18.78256091413865,19.39380091587228
1907-11-01,15.9,12.565366410005465,13.15574192109113,13.761740414107857
1907-12-01,12.6,9.608474509567964,10.211359904277383,10.803171413769105
1908-01-01,8.7,8.585439093572282,9.304841609966097,9.87414954068286
