time,observed,lower,median,upper,truth
574,27.902745372858064,28.27211686007043,28.499146848599345,28.661128439934373,28.44400000000013
575,28.540623612057143,28.29006414216154,28.50695383894093,28.666889850691938,28.45000000000013
576,29.7911103244888,28.289085102222405,28.5131968698007,28.688493934661153,28.45600000000013
577,29.535189573335494,28.283964240066933,28.51865004005245,28.684838792118637,28.46200000000013
578,25.673306777003788,28.29699581552875,28.525551361701563,28.710219028209497,28.46800000000013
579,28.099495669070357,28.264219759176243,28.526818464890024,28.669174833603165,28.47400000000013
580,29.29395985485275,28.28897945479092,28.53982840780533,28.714061593814574,28.48000000000013
581,29.43005353310879,28.34734318708732,28.54995243304348,28.70853522826659,28.48600000000013
582,26.594645533796584,28.353386291424943,28.55348660257154,28.72218314521161,28.49200000000013
583,31.33674424184121,28.34154130826236,28.55802566801176,28.657641854130457,28.498000000000133
584,30.22055680720088,28.342535069407226,28.562369808760568,28.683419411700953,28.504000000000133
585,27.754059189788958,28.33244381968896,28.565143311935813,28.693967309815992,28.510000000000133
586,27.77307479807132,28.348766624130622,28.571679991719385,28.745530019208132,28.516000000000133
587,31.5246008469982,28.365747665831424,28.574769461673625,28.80018843091823,28.522000000000133
588,28.885840602276662,28.368366032841337,28.581536655094403,28.81758724041575,28.528000000000134
589,27.92235186082685,28.381243701533965,28.586547067113077,28.7401740652575,28.53400000000013
590,30.309036379510736,28.379328970129915,28.592606657001777,28.74338294044954,28.54000000000013
591,28.614931951865973,28.368298563463114,28.59760125462548,28.724751277548048,28.54600000000013
592,27.931785944729626,28.402071986326362,28.605423243255466,28.729894481240212,28.55200000000013
593,31.07237965580571,28.4254671872437,28.609926828149433,28.715968952763003,28.55800000000013
594,30.651862989913838,28.42759916036064,28.621529535594505,28.73811966127106,28.56400000000013
595,26.835615070650803,28.471942924225324,28.62555883559675,28.751486387294513,28.57000000000013
596,27.664424027038653,28.462519637467757,28.636939371540826,28.763501809434565,28.576000000000136
597,28.982832936536006,28.466952822656328,28.637477849655788,28.751012594658267,28.582000000000136
598,32.33436677128844,28.444333025754077,28.646233611355868,28.778142621773995,28.588000000000136
599,30.15696216211134,28.482276356843506,28.654726270650176,28.787768504282575,28.594000000000136
600,28.604794566014327,28.443784564606975,28.666319942535395,28.788835736221735,28.600000000000136
601,27.62589849346076,28.376879193334712,28.664000369585413,28.789584164489582,28.606000000000137
602,29.573232694927853,28.416844136255463,28.67195916488663,28.798463188745906,28.612000000000137
603,26.274124342846477,28.377604945622263,28.67477120108582,28.774984953694826,28.618000000000137
604,29.3218854923335,28.396218079912927,28.685919455350614,28.807605070187805,28.624000000000137
605,29.516828495350367,28.397479177409316,28.68258201493593,28.780610465217148,28.630000000000138
606,29.932739035463975,28.388828585201164,28.693338126399674,28.803358734076095,28.636000000000134
607,30.700339409916435,28.401502178566705,28.70011695248933,28.795120300881596,28.642000000000134
608,30.28046423655093,28.379833187879424,28.700157775151908,28.80610906870622,28.64800000000014
609,27.108996094538146,28.347350103319584,28.69610898798554,28.806819588686903,28.65400000000014
610,30.339843847325607,28.391440521867118,28.707721983548588,28.814493371293793,28.66000000000014
611,25.679367078407218,28.353363353867753,28.702725797867913,28.81755293387486,28.66600000000014
612,30.761144463221864,28.346798461246433,28.701797720338142,28.826299104586198,28.67200000000014
613,30.419491086920274,28.36022749694171,28.694224090825177,28.825959186068772,28.67800000000014
614,27.54823396254806,28.42238607728377,28.706680243886638,28.832366289159538,28.68400000000014
615,29.367262650731803,28.412243707113124,28.70454594386589,28.841298870683747,28.69000000000014
616,29.276764501908243,28.412842640809455,28.72538473526513,28.84914755050203,28.69600000000014
617,31.51517638053408,28.452042645307937,28.735372144838838,28.855873055112745,28.70200000000014
618,29.219238260168424,28.424611981037298,28.75043281129382,28.86215602915574,28.70800000000014
619,27.48106638044972,28.41687494291175,28.76129190112569,28.868942420300595,28.71400000000014
620,31.06922340119137,28.428794641529798,28.773542099768598,28.883014689009958,28.72000000000014
621,27.80441323016725,28.412459447297795,28.772520830159067,28.882470433929328,28.72600000000014
622,29.47664182536513,28.410394872846428,28.794779289383264,28.90845660630352,28.73200000000014
623,28.95267842238734,28.465019912075125,28.78857944148556,28.901421012120796,28.73800000000014
624,29.85652778695432,28.478201501130474,28.790167765807404,28.911751056735444,28.744000000000145
625,30.569474123437764,28.537730906481396,28.797033700408356,28.91067781324425,28.750000000000146
626,28.418478189733708,28.58207918659518,28.802132602887447,28.91716545743433,28.756000000000142
627,30.28865864711036,28.588879927766953,28.80710949825223,28.923530794133544,28.762000000000143
628,29.7549173913173,28.561565377477905,28.82155310419572,28.940390558321734,28.768000000000143
629,29.45261643258233,28.568837294948686,28.823213966659754,28.94328965263112,28.774000000000143
630,28.59671093703049,28.596764074309572,28.826971073640067,28.94440974507372,28.780000000000143
631,28.153731465748777,28.59184112696542,28.826580291437466,28.949187451182507,28.786000000000143
632,30.6949416661389,28.589486499954052,28.8399424184717,28.963407101911315,28.792000000000144
633,29.78181350357306,28.63341957907439,28.848010849605142,28.962588828047554,28.798000000000144
634,28.415177833055072,28.651515788425115,28.867090517359404,28.981150856750936,28.804000000000144
635,28.08102376934904,28.6036850608113,28.87193757000785,28.981200143939454,28.810000000000144
636,28.77576692846395,28.609096397743397,28.8878672749734,29.015843457893112,28.816000000000145
637,29.767574191866736,28.616105654436886,28.888026732905075,28.998085031907255,28.822000000000145
638,30.936487704116598,28.607393122007142,28.88449812044761,29.000998989138026,28.828000000000145
639,29.4503973130415,28.601661596739014,28.882718384580173,29.00256000793637,28.834000000000145
640,29.43055337750232,28.59051597167889,28.89503888726586,29.010170078213196,28.840000000000146
641,28.622547510053185,28.602006764115888,28.900783171717016,29.015954632665522,28.846000000000146
642,30.98477631347825,28.613341837283826,28.912029341288203,29.026846441963254,28.852000000000142
643,28.123997160583645,28.618421641779857,28.921451162147804,29.03152563324669,28.858000000000143
644,27.778270074276243,28.593396216276886,28.93447026334195,29.046485250966164,28.864000000000143
645,29.297023352462144,28.59707079276485,28.92292470086116,29.0386634260873,28.870000000000147
646,29.227715973967303,28.63667594121383,28.927904915644746,29.04225071283508,28.876000000000147
647,28.63680519570536,28.631168231978585,28.938260249820214,29.053817405518828,28.882000000000147
648,25.908137192226143,28.631483724297947,28.957089945806267,29.070467405638176,28.888000000000147
649,28.31030036823861,28.647325590750025,28.952704557018485,29.06496488020396,28.894000000000148
650,26.394344704656028,28.662301919486286,28.962925401983277,29.07156214599948,28.900000000000148
651,27.513404550473915,28.701603646489968,28.970418611354795,29.078125784489828,28.906000000000148
652,28.73963705425153,28.710599765220152,28.97855884200856,29.088736689843667,28.91200000000015
653,27.685900054341936,28.7110404501123,28.97787211345114,29.090329366581354,28.91800000000015
654,31.66833269970684,28.677804539612115,28.992756678755068,29.09719063988345,28.92400000000015
655,30.944715593573857,28.687828822103192,28.988868643524153,29.100729220819918,28.93000000000015
656,29.18909672131223,28.678565409806147,29.00791970999204,29.11600031283932,28.93600000000015
657,28.014944542942604,28.717839561090045,29.00817649301687,29.118345967297056,28.94200000000015
658,29.137637361433327,28.728264301082998,29.014658727001084,29.129260835440693,28.94800000000015
659,31.94309074468664,28.7427391896693,29.030036381993597,29.138420379089006,28.95400000000015
660,29.64213678952091,28.764476149779444,29.040051288169284,29.157696393066114,28.96000000000015
661,28.801026912135143,28.788236721553144,29.04020582002427,29.151171262104693,28.96600000000015
662,27.31174039696399,28.782580914306937,29.053711402627563,29.159810083776584,28.97200000000015
663,28.07237539832653,28.800877688422318,29.058350856646648,29.1730310254847,28.97800000000015
664,30.97212755343888,28.79767722906767,29.07505159900706,29.204304904170474,28.98400000000015
665,29.854139482326197,28.75899933162505,29.08566212587719,29.222938723664804,28.99000000000015
666,27.743038897904327,28.741655884194955,29.09515319059047,29.227388304061975,28.99600000000015
667,31.85258595242724,28.77987077239464,29.100585232460954,29.252957050806472,29.00200000000015
668,30.451594144124478,28.810659505608356,29.113633896561876,29.278368800116457,29.008000000000152
669,27.934848162577875,28.831817611235152,29.11957608002591,29.299226019942132,29.014000000000152
670,30.9136434868662,28.864281885993783,29.126735742127977,29.31702273510834,29.020000000000152
671,32.99433614283818,28.857341253014273,29.139299246526225,29.392898460123927,29.026000000000156
672,29.036443608189057,28.8556792404951,29.151952661600383,29.37671054615811,29.032000000000156
673,28.888284538936617,28.886472205792117,29.154528819682135,29.381280494048724,29.038000000000157
674,30.5398954233425,28.883482724544464,29.15195755551441,29.432557086658953,29.044000000000157
675,29.772983068531047,28.906883684648086,29.159776184174092,29.473998802640782,29.050000000000157
676,30.41556790950363,28.923988863722577,29.158902568827386,29.43252366881498,29.056000000000157
677,31.873914885969278,28.92996268019723,29.16997780487055,29.423330604447166,29.062000000000157
678,29.959323974444704,28.89891604218615,29.177518927852734,29.3807530746912,29.068000000000158
679,30.34922617340409,28.92807905847226,29.193162897690037,29.352592613237032,29.074000000000154
680,29.62904363314094,28.935926032611665,29.197446553266666,29.385566294123713,29.080000000000155
681,27.518152110916333,28.95282205561526,29.195591165722867,29.440769442931508,29.086000000000155
682,30.322369240878047,28.998889210050947,29.208967548496762,29.392505764538956,29.092000000000155
683,29.775616660622934,29.021022886742966,29.209827188588577,29.39290773550212,29.098000000000155
684,30.80697343589631,29.021912821481173,29.221320486240103,29.41659582374834,29.10400000000016
685,29.560444526584355,29.016523656554327,29.223131515357654,29.424341478042432,29.11000000000016
686,28.93559529669274,29.060763985365316,29.232511638993863,29.44448457906515,29.11600000000016
687,30.979144620870777,29.0480020596883,29.23697906722785,29.46255270092603,29.12200000000016
688,29.337770798094184,29.05982748969492,29.24807065555244,29.480429733766496,29.12800000000016
689,29.820843843762248,29.088057026503005,29.252469619707288,29.49725693510849,29.13400000000016
690,31.26642194531092,29.097495915878593,29.26388747808204,29.544486516148297,29.14000000000016
691,31.562116047982567,29.104273123727868,29.267515474120707,29.572616426727343,29.14600000000016
692,33.36715244136907,29.1243541839329,29.286388054188173,29.58053463419089,29.15200000000016
693,30.535867961146074,29.130809382345095,29.28806807905317,29.577427545112457,29.15800000000016
694,29.586554465705383,29.133825138964546,29.297471949032435,29.553762523595676,29.16400000000016
695,29.15631679763472,29.128093115399057,29.302511730202127,29.54865382429909,29.17000000000016
696,29.63066002101972,29.14033980513362,29.310883272505013,29.530124219476928,29.17600000000016
697,29.454907837411067,29.13985910758092,29.314208338089408,29.550284898824525,29.18200000000016
698,29.51565101898338,29.166936594568025,29.32372521347254,29.53419011988695,29.18800000000016
699,28.78191571897685,29.162123292149,29.31932393695564,29.543733332510307,29.19400000000016
700,30.95517626726644,29.18270231003976,29.332904749848012,29.500438498578532,29.20000000000016
701,30.479724241480557,29.17808895757018,29.328428646885392,29.50178132224464,29.20600000000016
702,29.78253483224119,29.186197139411064,29.338878598556423,29.50686257781796,29.21200000000016
703,29.659957145706365,29.16581401150024,29.345201262143977,29.488046829163434,29.21800000000016
704,29.07051450210765,29.189449590906875,29.353428548322903,29.473524587708834,29.22400000000016
705,30.352706036818876,29.190980350209266,29.35517983835478,29.475866679629515,29.23000000000016
706,31.161144101689725,29.197394425614622,29.349764342145974,29.468979259321873,29.23600000000016
707,28.203741360100565,29.185386816421914,29.355262624374884,29.468373842080975,29.24200000000016
708,29.033522675308223,29.20582758848051,29.360949250683543,29.47712565109312,29.24800000000016
709,28.0060909745675,29.204582318837446,29.36845055688034,29.494163443596083,29.25400000000016
710,31.602311834174795,29.228739088350366,29.36294790690358,29.48922681558247,29.26000000000016
711,28.74839378505471,29.222683933917804,29.368420398260515,29.50939869854263,29.26600000000016
712,31.41603410054292,29.247031134788593,29.383338879961798,29.54590121005037,29.27200000000016
713,29.865895388581396,29.21949492591748,29.380820707673934,29.543960583110124,29.27800000000016
714,28.337390898493567,29.244147439320482,29.40068601988728,29.541715815228077,29.28400000000016
715,30.83514588724815,29.240681864298136,29.407036885477723,29.539104563877576,29.290000000000163
716,27.66234037461376,29.255365515358,29.4192552151599,29.549133398017652,29.296000000000163
717,29.50393489576172,29.237952077587508,29.420322779197576,29.550869617877517,29.302000000000163
718,29.59381423390573,29.274975454489812,29.416743818095963,29.536705074878448,29.308000000000163
719,29.60257354722052,29.272721214936087,29.422601420277946,29.534424906650553,29.314000000000163
720,31.60084560347518,29.28676043406564,29.429648037348777,29.547906894557656,29.320000000000164
721,30.36744939980066,29.29798074607508,29.439490285713774,29.555647571164894,29.326000000000164
722,28.268273399538234,29.31124136497127,29.453725186027487,29.56703089148634,29.332000000000164
723,28.976663145136268,29.321027852858396,29.4572331358306,29.578707474168183,29.338000000000164
724,28.2601933930874,29.335094673685184,29.4681383576439,29.588659798602308,29.344000000000165
725,28.88347998917372,29.321626820232794,29.46989010348979,29.61142985791748,29.350000000000165
726,30.097624670193508,29.34312009816922,29.470692577566414,29.592011282128997,29.356000000000165
727,29.652335991681507,29.338840359939336,29.47628113179472,29.598915251339967,29.362000000000165
728,28.274991119985664,29.32598504279592,29.48447922650726,29.60946050631362,29.36800000000017
729,28.200955337193708,29.284647218588137,29.48092427512164,29.661853701186132,29.37400000000017
730,29.84801343897429,29.31034430276675,29.49642850504268,29.684375019335548,29.38000000000017
731,31.117084202213164,29.312549131640036,29.499929274287492,29.665611265890817,29.38600000000017
732,29.05514628276564,29.304976037253077,29.513087606236518,29.665134764896955,29.392000000000166
733,30.455675884501687,29.31289011212977,29.51409271300518,29.699027680054172,29.398000000000167
734,29.08042261295085,29.309122672636157,29.529829253524234,29.74498807074742,29.404000000000167
735,29.33148344996293,29.295987868027126,29.535343781607104,29.750590845315884,29.410000000000167
736,32.395344844778315,29.33845118474025,29.541391792152197,29.76849825586386,29.416000000000167
737,29.436845073696496,29.33421838613226,29.55045470675421,29.77024812778958,29.422000000000168
738,33.02408302316942,29.326681123567653,29.554555277238187,29.767507929060642,29.428000000000168
739,31.327676073128828,29.294158720955732,29.55433237137151,29.754041202936474,29.434000000000168
740,30.248081605469505,29.329221949196647,29.563019469586052,29.754189706521384,29.44000000000017
741,30.296988628963028,29.293309633346126,29.56406312667793,29.76176067291577,29.44600000000017
742,29.094609766797987,29.331851164801417,29.569045229522843,29.740988349793003,29.45200000000017
743,31.28880135628925,29.262502469390927,29.57390579949879,29.726609197295566,29.45800000000017
744,30.95347589560946,29.35857501601431,29.584789158779717,29.72986550384238,29.46400000000017
745,28.1173710903445,29.326591519365667,29.588156091044105,29.720884053519303,29.47000000000017
746,30.92189506990411,29.373901045187594,29.59608439436177,29.719985451221866,29.47600000000017
747,29.213176198203563,29.32687320987688,29.601909115616913,29.734433055551342,29.48200000000017
748,31.5837842360314,29.390230036054266,29.61259866943048,29.737839064548474,29.48800000000017
749,29.280464230657262,29.408924156760396,29.622853595861027,29.755109404839242,29.49400000000017
750,28.443026292707,29.447627635294392,29.623671857884894,29.76157829691494,29.50000000000017
751,28.68242677391457,29.433355528458357,29.628238291384434,29.769280867669742,29.50600000000017
752,29.509345319172677,29.46517628203418,29.643697589970763,29.785417883610656,29.51200000000017
753,31.53647827111939,29.45197809684271,29.64448953898853,29.786870070925623,29.51800000000017
754,30.7767960616648,29.48104890281563,29.650382586535528,29.791197804713175,29.52400000000017
755,29.990606503076663,29.484774534472056,29.661677010403338,29.800301412423703,29.53000000000017
756,28.2311666817794,29.503821443415013,29.669841939175818,29.8031461912363,29.53600000000017
757,28.74853543133567,29.504136555111348,29.674988524165098,29.816732070188642,29.54200000000017
758,28.31240079268722,29.528632858823908,29.683415979001552,29.824319573552867,29.54800000000017
759,29.515853650684736,29.519577219734412,29.695240554648652,29.829060494924853,29.554000000000173
760,31.41325678465625,29.565973035583262,29.711292335876763,29.846169142152952,29.560000000000173
761,30.70398066555901,29.541334818632023,29.708209885751625,29.850759741189144,29.566000000000173
762,30.20017508296892,29.582294806764423,29.71409211856365,29.843067074625925,29.572000000000173
763,31.64798541577397,29.574300473420372,29.718056416704812,29.855223230568924,29.578000000000173
764,29.28013829951728,29.5976132754453,29.732667731334054,29.863760902982897,29.584000000000174
765,28.811303496611032,29.603720147999702,29.734833079576596,29.858972315889513,29.59000000000017
766,31.34322766283177,29.622189742444586,29.740642142510815,29.85114830668828,29.59600000000017
767,31.50144720886148,29.606099172102763,29.74662384090709,29.86691873983063,29.60200000000017
768,29.48358333101237,29.625059551061074,29.75406534549922,29.877532644603374,29.60800000000017
769,29.15481265971025,29.618982575664237,29.761086481770455,29.88464219928839,29.61400000000017
770,29.14543497614492,29.636311380240855,29.771221485801345,29.89890230543439,29.62000000000017
771,30.31990550452309,29.592717251744766,29.77272740577755,29.901413575114244,29.62600000000017
772,31.45721493914342,29.612167028982977,29.775614776798818,29.92037215331258,29.632000000000176
773,31.28302437849272,29.593780289101492,29.782531476381138,29.923061980857433,29.638000000000176
774,30.301376708224616,29.607189252732116,29.777949376493474,29.928923988128496,29.644000000000176
775,28.993815747180744,29.59862136685551,29.7878626154867,29.9462543418802,29.650000000000176
776,28.47389797617011,29.628298363326003,29.800467701067248,29.954348665267393,29.656000000000176
777,27.70704095013935,29.631247691793323,29.805558345801952,29.95632315082932,29.662000000000177
778,28.514295692579392,29.64152244527977,29.813893802312055,29.98063780649592,29.668000000000177
779,29.90006620257342,29.624147840417592,29.819847749035098,29.978228720488556,29.674000000000177
780,29.84305086815965,29.640914613577007,29.822898897411953,29.97274944302461,29.680000000000177
781,31.890210230916257,29.630098395623307,29.830367575653593,29.97592669783183,29.686000000000178
782,31.11153941043437,29.654258295155262,29.83499295368663,29.975084747797126,29.692000000000174
783,29.230064975314946,29.656242406721255,29.83979253615962,29.994633906319013,29.698000000000174
784,30.411610849406653,29.686797585535736,29.85166813929071,30.00840698403362,29.70400000000018
785,29.266377827335223,29.66825249029091,29.865337461223252,30.003977125817904,29.71000000000018
786,32.25130884548328,29.65412976594053,29.877338658576825,30.00915217006184,29.71600000000018
787,28.251826188105,29.670933091887292,29.881856297706584,30.032389964432127,29.72200000000018
788,33.6128188694458,29.697504753399304,29.892483459637738,30.060605778968956,29.72800000000018
789,28.69481128855628,29.6788269187559,29.902826792266215,30.076180538247595,29.73400000000018
790,32.40224598081954,29.695526470850623,29.91157224932318,30.06124688104152,29.74000000000018
791,30.03746615359785,29.70170653174261,29.91384828512793,30.067415632166824,29.74600000000018
792,28.491775929657827,29.73647721342034,29.91999830761518,30.074793968961526,29.75200000000018
793,30.184746876972504,29.71807502543357,29.927662476999966,30.082877657181953,29.75800000000018
794,32.27783433118974,29.764341881012147,29.933016269996642,30.100495920462414,29.76400000000018
795,29.44647920631938,29.74706095803821,29.939867661150537,30.100779418091147,29.77000000000018
796,30.44416214513049,29.775490897515734,29.95255243343976,30.11235064996162,29.77600000000018
797,31.112464473685,29.77698328238488,29.95960473343073,30.13196338248637,29.78200000000018
798,30.61406821830764,29.78014479255884,29.963934815041583,30.182199112853013,29.78800000000018
799,28.574536017763,29.75311639525031,29.97113840841159,30.164156530224975,29.79400000000018
800,31.134765343579826,29.785541595605135,29.975746371129862,30.165735360702666,29.800000000000185
801,31.19959476692292,29.790716590891577,29.982661795272655,30.164997100149947,29.806000000000186
802,31.394275258138137,29.820666359843873,29.989998115507454,30.17063631307843,29.812000000000182
803,30.481983908709424,29.774294167132286,29.99860947354596,30.20199076694166,29.818000000000183
804,28.58541602550048,29.81023063324601,30.007148980864784,30.17890460352343,29.824000000000183
805,30.358037223547825,29.77412726541632,30.001381114196324,30.209640127459046,29.830000000000183
806,30.794289739031484,29.810612368252574,30.013955942784484,30.19710195482369,29.836000000000183
807,31.409039102917397,29.808858189989383,30.0227356482359,30.221123560330938,29.842000000000183
808,33.835401808618776,29.85628970288311,30.03541616581486,30.220031636147386,29.848000000000184
809,32.777706792271296,29.83821083259861,30.040926476850775,30.236025731976145,29.854000000000184
810,30.28034827249202,29.86617458610524,30.048128284554018,30.240800203393125,29.860000000000184
811,30.620361377600663,29.837258979429198,30.054429543519024,30.26571424170593,29.866000000000184
812,32.54171756709809,29.871896246202496,30.062434635814267,30.248711649751847,29.872000000000185
813,28.308693674481088,29.869623658587162,30.067320321893305,30.24832919660247,29.878000000000185
814,32.255854831696894,29.900781499359066,30.077423523058393,30.278838296579703,29.884000000000185
815,31.05903289604592,29.88661126155537,30.078301919464742,30.26169328068007,29.890000000000185
816,29.32941282691265,29.93249722899959,30.09021579805283,30.281303534874436,29.896000000000186
817,30.4064256689445,29.939080243303327,30.092268601959667,30.275542755877158,29.902000000000186
818,30.182361384394177,29.942962617152865,30.103753763789317,30.27962265374898,29.908000000000182
819,30.473406895004125,29.931862364966275,30.10596830650775,30.285912092758895,29.914000000000183
820,32.715264089136745,29.92198485978602,30.113573754701704,30.294091436768003,29.920000000000183
821,29.74939416945413,29.93398844177835,30.12033826582189,30.27490319354139,29.926000000000187
822,29.85687575576464,29.946032261374153,30.127147824362964,30.28149052027327,29.932000000000187
823,28.397471205671188,29.953501425944975,30.121005144128905,30.31393283762768,29.938000000000187
824,32.63117194563606,29.984575507914897,30.13711869785117,30.320773922017587,29.944000000000187
825,31.743268909806773,29.97181987067501,30.138610401768744,30.324845120824403,29.950000000000188
826,30.713387718981373,29.980612859607763,30.140801854335898,30.336689420502413,29.956000000000188
827,30.372063387204435,29.98530794963902,30.149419706498165,30.36331727816061,29.962000000000188
828,28.29389546429936,30.02149910026358,30.158548245039775,30.352903741220953,29.96800000000019
829,30.59119335222829,29.9969586037171,30.162679396092607,30.351476620644934,29.97400000000019
830,29.48088995406809,30.027708952141634,30.176912732892177,30.34441907312267,29.98000000000019
831,29.70620515398157,30.022610070497713,30.18208027689365,30.36213531996319,29.98600000000019
832,33.41580175389522,30.03579264460749,30.187136072567924,30.353997373537105,29.99200000000019
833,31.161781291385896,30.03827532035251,30.191352362585516,30.349134177697852,29.99800000000019
834,33.38519252653421,30.05524334836227,30.19833183071943,30.366155375347148,30.00400000000019
835,29.28917603930651,30.049547752244575,30.20681644439233,30.385124444379887,30.01000000000019
836,28.697257432110604,30.077647935627727,30.224700504965696,30.40822109423949,30.01600000000019
837,31.53644966725993,30.06064222358943,30.22519515340484,30.424043812737388,30.02200000000019
838,28.113299764195297,30.088790222950294,30.23984983069191,30.420692618086534,30.02800000000019
839,29.654329171263186,30.07504569540642,30.2373849282958,30.438281148362833,30.03400000000019
840,31.94831704176729,30.09128251350027,30.23987088577812,30.427538820517047,30.04000000000019
841,30.60808302334964,30.07330219383575,30.245299109340735,30.44845802971288,30.04600000000019
842,32.24072701770073,30.081380745751048,30.256228372821013,30.474037813264104,30.05200000000019
843,28.733812712469305,30.05528705856883,30.260386779864334,30.46183626591997,30.05800000000019
844,31.38187980892431,30.066879504529858,30.27659480819169,30.487058883097685,30.064000000000192
845,31.513169636832263,30.045967914379666,30.284490359246618,30.48428033918121,30.070000000000192
846,30.83544369147094,30.105207877679206,30.29517709400183,30.511172744114678,30.076000000000192
847,32.09004200449523,30.122127450052023,30.297578964741966,30.494825528657667,30.082000000000196
848,32.71653000232404,30.151452657375824,30.304970351127107,30.50748558671909,30.088000000000196
849,32.11079307275115,30.12990996958524,30.30994061781885,30.51548935130487,30.094000000000197
850,28.189710178352904,30.165975069193607,30.316803274837604,30.527823000239497,30.100000000000197
851,30.639789459106133,30.134684766017166,30.323318579310843,30.540636449478267,30.106000000000197
852,29.7703815731505,30.159650662828245,30.334633806943664,30.555895806081626,30.112000000000197
853,30.481635940293685,30.16895128257299,30.33999449303967,30.537283761436846,30.118000000000198
854,31.267568274045058,30.19368102090677,30.35300507983166,30.57488644655026,30.124000000000198
855,31.952715162984763,30.19679903369505,30.366534231402298,30.55726916325947,30.130000000000194
856,30.39054513404333,30.21527119260719,30.38120546302179,30.590991179756756,30.136000000000195
857,31.95886108289632,30.211236041708915,30.37696801353337,30.581771250831967,30.142000000000195
858,31.67836671141969,30.227658862200215,30.38492036204856,30.60242954683875,30.148000000000195
859,30.02788462463155,30.221903579754322,30.39671233046957,30.601742099394066,30.154000000000195
860,32.104429257521744,30.241257660230904,30.402759086466247,30.633053660068473,30.1600000000002
861,32.66469890102199,30.23857835915024,30.40817590166076,30.634432897413134,30.1660000000002
862,32.2152968059495,30.24582710655655,30.41412274205453,30.668494280460774,30.1720000000002
863,31.99971629095248,30.226269772693342,30.41765758894447,30.64954353293676,30.1780000000002
864,31.491144253721867,30.265719531516474,30.427893549924278,30.661500166805002,30.1840000000002
865,32.36416611042118,30.26188898032313,30.427646288016085,30.65752122291308,30.1900000000002
866,29.31455960438685,30.28718974397555,30.433521254728007,30.662492111273846,30.1960000000002
867,30.034391934581475,30.271754425685,30.442981117883857,30.680408438087557,30.2020000000002
868,30.326057644920457,30.299730200115004,30.450217976337928,30.682065842523357,30.2080000000002
869,33.43502660112555,30.28632177467166,30.464929461416872,30.682209854275786,30.2140000000002
870,31.9307604217136,30.31193887127275,30.47357616163388,30.693248696601984,30.2200000000002
871,31.515847352150875,30.296495749373094,30.47938758996372,30.691076044252096,30.2260000000002
872,31.765869179111508,30.32433803411898,30.4905614290021,30.685731063686916,30.2320000000002
873,29.04711780131503,30.315655702945072,30.492624543529647,30.679172247248378,30.2380000000002
874,31.88875890917423,30.33795953646149,30.495161890703997,30.683990049833554,30.2440000000002
875,29.26876195871432,30.323257862889495,30.500783511727835,30.68885145596374,30.2500000000002
876,30.1944436293388,30.348907314944952,30.511356642643534,30.688819297514616,30.2560000000002
877,30.559611761866503,30.333607734905232,30.51109558272894,30.695950686766235,30.2620000000002
878,30.82017334837096,30.360901961229153,30.518412223777748,30.698835415294745,30.2680000000002
879,31.20310661404472,30.354376057646512,30.52238261317268,30.71058432065662,30.2740000000002
880,31.009804135614655,30.36616513097128,30.53132444452808,30.725575178684295,30.2800000000002
881,31.00287062528627,30.359620157717256,30.539319132751547,30.70973216281452,30.2860000000002
882,32.48595500050914,30.386095577946154,30.54594970261396,30.70566250104759,30.2920000000002
883,30.76642814639231,30.377630824511584,30.549990185365353,30.733227591971062,30.2980000000002
884,29.60953651297346,30.391295393390873,30.560979533087522,30.766934030670797,30.3040000000002
885,27.846902723677587,30.391603101367483,30.566236856460655,30.781310165211885,30.3100000000002
886,31.496501656901,30.409610495203204,30.5733688048254,30.789765714222288,30.3160000000002
887,28.876096067485545,30.400640035695123,30.585442515577135,30.804838420341056,30.3220000000002
888,30.358848442065945,30.412160700420547,30.5950218414238,30.83454771224446,30.3280000000002
889,30.935413598756924,30.40820965152126,30.59400423724881,30.857732671931156,30.3340000000002
890,33.511630470389484,30.42441047589929,30.604336243128497,30.843008307327736,30.3400000000002
891,31.35769342840949,30.420702143588592,30.61313406372721,30.860424401963076,30.346000000000203
892,33.87212643813885,30.44152941313757,30.618937714981456,30.866566472277622,30.352000000000203
893,29.981260445223118,30.43809014161908,30.621535466089085,30.856333066773168,30.358000000000203
894,30.847428458301653,30.45817816485451,30.627221976534706,30.877728379837922,30.364000000000203
895,32.05684712232778,30.45502333115327,30.635147367342512,30.89893450259567,30.370000000000203
896,29.405690203877302,30.48929406793847,30.65075825928223,30.879134845565485,30.376000000000204
897,30.98430182460356,30.476600847467175,30.653184846716023,30.89124644394103,30.382000000000204
898,33.48374481751735,30.50398113922152,30.659549787920966,30.904574314465883,30.388000000000204
899,31.04401538619292,30.488996087151044,30.66651388106505,30.919636755415834,30.394000000000204
900,32.555282065213284,30.517166142683976,30.672736451791707,30.93794832317985,30.400000000000205
901,30.37826788870909,30.5010582857412,30.679687530588033,30.943261928659744,30.406000000000205
902,31.50751190972769,30.52947390299857,30.691592447555735,30.97053426034677,30.412000000000205
903,30.44427909117707,30.513287004878215,30.69823755400006,30.979475302200324,30.418000000000205
904,33.67866321918951,30.54273953627434,30.70321130970538,31.012336197772466,30.42400000000021
905,33.448081904089,30.523339307156313,30.71165214549538,30.994805251172604,30.43000000000021
906,30.06648424375824,30.554660726881583,30.713557727705044,31.01855582960606,30.43600000000021
